freq_hz,h1_effective_abs_db,h1_effective_phase_rad,h1_effective_group_delay_ns,plan_c_effective_abs_db,plan_c_effective_phase_rad,plan_c_effective_group_delay_ns
3565063476.562500,1.606903286908e-01,-2.746653987015e+00,1.642940791327e+00,1.224120958369e-01,-1.322566116876e+00,2.814542045990e+00
3565246582.031250,1.623521973332e-01,-2.748359640331e+00,1.482550784450e+00,1.270634921525e-01,-1.325804150177e+00,2.779156422342e+00
3565429687.500000,1.640137480715e-01,-2.750065293646e+00,1.482550784451e+00,1.301366115585e-01,-1.328960875714e+00,2.778083903100e+00
3565612792.968750,1.656749810275e-01,-2.751770946961e+00,1.482550784447e+00,1.339976617147e-01,-1.332196441179e+00,2.668662278469e+00
3565795898.437500,1.673358963227e-01,-2.753476600277e+00,1.482550784447e+00,1.401971099456e-01,-1.335101390711e+00,2.593587131886e+00
3565979003.906250,1.689964940784e-01,-2.755182253592e+00,1.587674286303e+00,1.441371688335e-01,-1.338164210427e+00,3.049473043965e+00
3566162109.375000,1.657569871341e-01,-2.757129793056e+00,1.706413181471e+00,1.395883857329e-01,-1.342118140305e+00,3.035783603696e+00
3566345214.843750,1.618812213944e-01,-2.759108661147e+00,1.720028574781e+00,1.411986465218e-01,-1.345149461013e+00,2.740507122187e+00
3566528320.312500,1.580037254617e-01,-2.761087529238e+00,1.720028574781e+00,1.380153643564e-01,-1.348423968216e+00,2.763155063453e+00
3566711425.781250,1.541244977904e-01,-2.763066397329e+00,1.720028574784e+00,1.354071887420e-01,-1.351507401185e+00,2.886770295155e+00
3566894531.250000,1.502435368330e-01,-2.765045265421e+00,1.876420959358e+00,1.377590289345e-01,-1.355066343474e+00,3.145317038129e+00
3567077636.718750,1.480519795947e-01,-2.767383987882e+00,2.245270922982e+00,1.355023863584e-01,-1.358744685048e+00,3.488036197423e+00
3567260742.187500,1.481573173518e-01,-2.770211569110e+00,2.457728502034e+00,1.373866899704e-01,-1.363092214246e+00,3.499657947800e+00
3567443847.656250,1.482626538314e-01,-2.773039150338e+00,2.457728502033e+00,1.416489328454e-01,-1.366797297132e+00,3.307698676970e+00
3567626953.125000,1.483679890336e-01,-2.775866731566e+00,2.457728502030e+00,1.454035674173e-01,-1.370703133580e+00,3.796792939841e+00
3567810058.593750,1.484733229585e-01,-2.778694312794e+00,2.457728502030e+00,1.439300433802e-01,-1.375533608270e+00,4.127439429342e+00
3567993164.062500,1.485786556059e-01,-2.781521894022e+00,1.709420851622e+00,1.352014759789e-01,-1.380200252761e+00,2.816556542685e+00
3568176269.531250,1.491826245266e-01,-2.782627640911e+00,9.320929599179e-01,1.450287686873e-01,-1.382014423706e+00,1.833981529844e+00
3568359375.000000,1.498058872768e-01,-2.783666613061e+00,9.030727186284e-01,1.452983884449e-01,-1.384420191409e+00,2.307805863510e+00
3568542480.468750,1.504291053075e-01,-2.784705585211e+00,9.030727186282e-01,1.425528389227e-01,-1.387324618492e+00,2.051950374714e+00
3568725585.937500,1.510522786251e-01,-2.785744557362e+00,9.030727186282e-01,1.517043139879e-01,-1.389141670088e+00,1.930225308817e+00
3568908691.406250,1.516754072361e-01,-2.786783529512e+00,1.058588465508e+00,1.547028478620e-01,-1.391766011302e+00,2.660257995378e+00
3569091796.875000,1.524530172207e-01,-2.788180338914e+00,1.368792747841e+00,1.465162054617e-01,-1.395262847072e+00,2.155582583372e+00
3569274902.343750,1.533842452369e-01,-2.789933082179e+00,1.523481283300e+00,1.646360695670e-01,-1.396725944706e+00,2.184244948417e+00
3569458007.812500,1.543153734253e-01,-2.791685825443e+00,1.523481283304e+00,1.620226446111e-01,-1.400288731752e+00,3.063162545165e+00
3569641113.281250,1.552464018074e-01,-2.793438568708e+00,1.523481283301e+00,1.625441389924e-01,-1.403774193448e+00,2.711800622604e+00
3569824218.750000,1.561773304046e-01,-2.795191311972e+00,1.530688362290e+00,1.640876824592e-01,-1.406528506836e+00,2.325622124420e+00
3570007324.218750,1.568753499653e-01,-2.796960638518e+00,1.710865337053e+00,1.668256026628e-01,-1.409125382936e+00,2.634894368613e+00
3570190429.687500,1.519844673194e-01,-2.799127963809e+00,1.883835232820e+00,1.607511761091e-01,-1.412591322845e+00,3.144251617172e+00
3570373535.156250,1.470908291457e-01,-2.801295289100e+00,1.883835232816e+00,1.561151898602e-01,-1.416360215295e+00,3.218393431623e+00
3570556640.625000,1.421944323374e-01,-2.803462614391e+00,1.883835232819e+00,1.547716382427e-01,-1.419996753383e+00,3.014201644279e+00
3570739746.093750,1.372952737828e-01,-2.805629939682e+00,1.883835232820e+00,1.505887778348e-01,-1.423295806415e+00,2.992156133826e+00
3570922851.562500,1.323933503644e-01,-2.807797264973e+00,1.294251127060e+00,1.488932143600e-01,-1.426881618418e+00,2.685173415451e+00
