freq_hz,after_h1_error_percent,after_float_plan_c_error_percent
4135070800.781250,2.662401148093e+00,2.258113048603e+00
4135253906.250000,2.587384972150e+00,2.115634126052e+00
4135437011.718750,2.512398106045e+00,2.061405302022e+00
4135620117.187500,2.437442175159e+00,2.173439979815e+00
4135803222.656250,2.362519008744e+00,2.020720415082e+00
4135986328.125000,2.287630673061e+00,2.145432373761e+00
4136169433.593750,2.158192787187e+00,2.193054245523e+00
4136352539.062500,2.024642272636e+00,2.160296123803e+00
4136535644.531250,1.891446181277e+00,2.188116000326e+00
4136718750.000000,1.758674163506e+00,2.248081189257e+00
4136901855.468750,1.626418297346e+00,2.127255339201e+00
4137084960.937500,1.558257826373e+00,2.173642723395e+00
4137268066.406250,1.563628631482e+00,2.083152743006e+00
4137451171.875000,1.569050202550e+00,2.298610257842e+00
4137634277.343750,1.574522019169e+00,2.222760151105e+00
4137817382.812500,1.580043563311e+00,2.101495795036e+00
4138000488.281250,1.585891303321e+00,2.257849635171e+00
4138183593.750000,1.695366846820e+00,2.188900933394e+00
4138366699.218750,1.804864092864e+00,2.067984123746e+00
4138549804.687500,1.914381579834e+00,2.264301277657e+00
4138732910.156250,2.023918154898e+00,2.292550031854e+00
4138916015.625000,2.133472894849e+00,2.131074745202e+00
4139099121.093750,2.127944087363e+00,2.126427915652e+00
4139282226.562500,2.025164361299e+00,2.190008802772e+00
4139465332.031250,1.922783931120e+00,2.284379947655e+00
4139648437.500000,1.820873458303e+00,2.242729961258e+00
4139831542.968750,1.719519999256e+00,2.250063232385e+00
4140014648.437500,1.614803457057e+00,2.516856233516e+00
4140197753.906250,1.464179813947e+00,2.634102696177e+00
4140380859.375000,1.313726220745e+00,2.457216806525e+00
4140563964.843750,1.163500771327e+00,2.545217596762e+00
4140747070.312500,1.013595818671e+00,2.504906578062e+00
4140930175.781250,8.641674416700e-01,2.560885818866e+00
4141113281.250000,8.060275100946e-01,2.401378220538e+00
4141296386.718750,8.039666806575e-01,2.373129129339e+00
4141479492.187500,8.020293001124e-01,2.528426493466e+00
4141662597.656250,8.002162649661e-01,2.705350297848e+00
4141845703.125000,7.985284220546e-01,2.524035817292e+00
4142028808.593750,8.018595574360e-01,2.718812570895e+00
4142211914.062500,8.330241553590e-01,2.380165786729e+00
4142395019.531250,8.666918786783e-01,2.471688964420e+00
4142578125.000000,9.025806312407e-01,2.257817357477e+00
4142761230.468750,9.404342249894e-01,2.274664028639e+00
4142944335.937500,9.800231411584e-01,2.454714564629e+00
4143127441.406250,9.640790673070e-01,2.259083747087e+00
4143310546.875000,9.234375721310e-01,2.185421063178e+00
4143493652.343750,8.828054545916e-01,2.167725142618e+00
4143676757.812500,8.421840688976e-01,2.124062431214e+00
4143859863.281250,8.015750430253e-01,2.332993995887e+00
4144042968.750000,7.832342895556e-01,2.263621492011e+00
4144226074.218750,8.374920972490e-01,2.275123594704e+00
4144409179.687500,8.917700231846e-01,2.296858806149e+00
4144592285.156250,9.460645893867e-01,2.205892511833e+00
4144775390.625000,1.000373071103e+00,2.283969336937e+00
4144958496.093750,1.054693303332e+00,1.808295103042e+00
4145141601.562500,9.771506440146e-01,2.176686294928e+00
4145324707.031250,8.612424091671e-01,2.243752053619e+00
4145507812.500000,7.457910818854e-01,2.166307722489e+00
4145690917.968750,6.310419806141e-01,2.147111827626e+00
4145874023.437500,5.174557266227e-01,2.448020796353e+00
4146057128.906250,4.591754081162e-01,2.357251890867e+00
4146240234.375000,5.192018658669e-01,2.350039469645e+00
4146423339.843750,5.792303056135e-01,2.205449667361e+00
4146606445.312500,6.392580981063e-01,2.263560628426e+00
4146789550.781250,6.992835151903e-01,2.197063184171e+00
4146972656.250000,7.593053736004e-01,2.080421376674e+00
4147155761.718750,7.326463421045e-01,2.477060306795e+00
4147338867.187500,6.910281231443e-01,2.119547424655e+00
4147521972.656250,6.497382000752e-01,2.207441278756e+00
4147705078.125000,6.088430661352e-01,2.308854736150e+00
4147888183.593750,5.684276114549e-01,2.234874538014e+00
4148071289.062500,5.254983731326e-01,2.166640177843e+00
4148254394.531250,4.792408498535e-01,2.459661171117e+00
4148437500.000000,4.353933729606e-01,2.301739717031e+00
4148620605.468750,3.947574471444e-01,2.090845309493e+00
4148803710.937500,3.584244126851e-01,2.229873086272e+00
4148986816.406250,3.278251802098e-01,2.197443181112e+00
4149169921.875000,3.002138119874e-01,2.278053954962e+00
4149353027.343750,2.789649968851e-01,2.272749120020e+00
4149536132.812500,2.659260497080e-01,2.216093217477e+00
4149719238.281250,2.623234703654e-01,2.732697614583e+00
4149902343.750000,2.685367249129e-01,2.301482808618e+00
4150085449.218750,2.763949627829e-01,2.162204424338e+00
4150268554.687500,2.848822451991e-01,2.337112538554e+00
4150451660.156250,3.020945722602e-01,2.111818944994e+00
4150634765.625000,3.266589129643e-01,2.416021612605e+00
4150817871.093750,3.570641342954e-01,2.348949636309e+00
4151000976.562500,3.917509186331e-01,2.478787438713e+00
4151184082.031250,3.908212536989e-01,2.251698392015e+00
4151367187.500000,3.914681673338e-01,2.458901374205e+00
4151550292.968750,3.936836086985e-01,2.288723482278e+00
4151733398.437500,3.974410722775e-01,2.309578502205e+00
4151916503.906250,4.026971231344e-01,2.282947280536e+00
4152099609.375000,4.520043544576e-01,2.179753317171e+00
4152282714.843750,5.471210215475e-01,2.294657834945e+00
4152465820.312500,6.501286453971e-01,2.270007027451e+00
4152648925.781250,7.578156035345e-01,2.461195518187e+00
4152832031.250000,8.684423381753e-01,2.616184585849e+00
4153015136.718750,9.602838773602e-01,2.575738856852e+00
4153198242.187500,8.235505368307e-01,2.302089247941e+00
4153381347.656250,6.888356532941e-01,2.402653696574e+00
4153564453.125000,5.576160197435e-01,2.053414752295e+00
4153747558.593750,4.330957170216e-01,2.266590783763e+00
4153930664.062500,3.231354356418e-01,2.095193480196e+00
4154113769.531250,3.100885733894e-01,2.228637815705e+00
4154296875.000000,3.508422969392e-01,2.324677452770e+00
4154479980.468750,3.974697861799e-01,2.191334861679e+00
4154663085.937500,4.481418384196e-01,2.280934268532e+00
4154846191.406250,5.016347142974e-01,2.201175717868e+00
4155029296.875000,5.612251919422e-01,2.421220843059e+00
4155212402.343750,6.430275370483e-01,2.385031004186e+00
4155395507.812500,7.249029541459e-01,2.366118986321e+00
4155578613.281250,8.068230623714e-01,2.292515561572e+00
4155761718.750000,8.887699300867e-01,2.247825768129e+00
4155944824.218750,9.707316734089e-01,2.310969560057e+00
4156127929.687500,9.809445854193e-01,2.260715302741e+00
4156311035.156250,9.615404915033e-01,2.086055026045e+00
4156494140.625000,9.437882859458e-01,2.100810886622e+00
4156677246.093750,9.277817585121e-01,2.140449421879e+00
4156860351.562500,9.136116137846e-01,2.014176026361e+00
4157043457.031250,9.018626292562e-01,2.020215732628e+00
4157226562.500000,8.926431088238e-01,1.937568879173e+00
4157409667.968750,8.837116114646e-01,1.854276395398e+00
4157592773.437500,8.750768857274e-01,1.862655275050e+00
4157775878.906250,8.667477298356e-01,1.844761569773e+00
4157958984.375000,8.587329633215e-01,1.884450565688e+00
4158142089.843750,9.113328222594e-01,1.911370786711e+00
4158325195.312500,9.843378403084e-01,1.869729584872e+00
4158508300.781250,1.060041449298e+00,2.033048268958e+00
4158691406.250000,1.137904724828e+00,2.074769299448e+00
4158874511.718750,1.217512962895e+00,2.001635424792e+00
4159057617.187500,1.264642538597e+00,2.056741810584e+00
4159240722.656250,1.238927441629e+00,2.036423054774e+00
4159423828.125000,1.214102244351e+00,2.014911921825e+00
4159606933.593750,1.190222713814e+00,2.041237327755e+00
4159790039.062500,1.167346969639e+00,2.022153626874e+00
4159973144.531250,1.145535234101e+00,2.169816530210e+00
4160156250.000000,1.258418950607e+00,2.143932767573e+00
4160339355.468750,1.394574306113e+00,2.119298030419e+00
4160522460.937500,1.530906810608e+00,2.187940663593e+00
4160705566.406250,1.667365163875e+00,2.233446868332e+00
4160888671.875000,1.803913534801e+00,2.292553967922e+00
4161071777.343750,1.806332561849e+00,2.247004622104e+00
4161254882.812500,1.604232030868e+00,2.095319496237e+00
4161437988.281250,1.409048853789e+00,2.017245618064e+00
4161621093.750000,1.224058256973e+00,1.537857255891e+00
4161804199.218750,1.054592931400e+00,1.808501202845e+00
4161987304.687500,9.093223269261e-01,1.799994826525e+00
4162170410.156250,1.024983541022e+00,1.819309857579e+00
4162353515.625000,1.170003695990e+00,1.827811508047e+00
4162536621.093750,1.322903490985e+00,1.694374664962e+00
4162719726.562500,1.481238540693e+00,1.803692360929e+00
4162902832.031250,1.643432905971e+00,1.738630660971e+00
4163085937.500000,1.702967953784e+00,1.865829318112e+00
4163269042.968750,1.643966129748e+00,1.830360302873e+00
4163452148.437500,1.585090596968e+00,1.817674923251e+00
4163635253.906250,1.526357708261e+00,1.921259413455e+00
4163818359.375000,1.467786394903e+00,1.971100430413e+00
4164001464.843750,1.410155400138e+00,1.853784685316e+00
4164184570.312500,1.446527571956e+00,1.862520992497e+00
4164367675.781250,1.483033505021e+00,2.127532999823e+00
4164550781.250000,1.519663118269e+00,1.796018045371e+00
4164733886.718750,1.556407248464e+00,1.798161622723e+00
4164916992.187500,1.593257551565e+00,1.628320250632e+00
4165100097.656250,1.657384514100e+00,1.767091455700e+00
4165283203.125000,1.744901446685e+00,1.949339000152e+00
4165466308.593750,1.833362144570e+00,1.808630522577e+00
4165649414.062500,1.922637003597e+00,1.732389646066e+00
4165832519.531250,2.012618309787e+00,1.777851327669e+00
4166015625.000000,2.107641515418e+00,1.890169457563e+00
4166198730.468750,2.250348835637e+00,1.876471521063e+00
4166381835.937500,2.393032683808e+00,1.931012386664e+00
4166564941.406250,2.535688740820e+00,1.897304499626e+00
4166748046.875000,2.678313593321e+00,2.058825431615e+00
4166931152.343750,2.820904504363e+00,2.024197504078e+00
4167114257.812500,2.779611109054e+00,2.181282513144e+00
4167297363.281250,2.627589800499e+00,1.897447846632e+00
4167480468.750000,2.475660230873e+00,1.801260839436e+00
4167663574.218750,2.323848749410e+00,1.919861324343e+00
4167846679.687500,2.172189030937e+00,1.753531431028e+00
4168029785.156250,2.059411237435e+00,1.650671524132e+00
4168212890.625000,2.145855893748e+00,1.672132422023e+00
4168395996.093750,2.232278254436e+00,1.764160262621e+00
4168579101.562500,2.318678298352e+00,1.848937612064e+00
4168762207.031250,2.405056004923e+00,1.752621391705e+00
4168945312.500000,2.491411354059e+00,1.817334758103e+00
4169128417.968750,2.490363807367e+00,1.708919707827e+00
4169311523.437500,2.452205053579e+00,1.652015473644e+00
4169494628.906250,2.414173614593e+00,1.690404302666e+00
4169677734.375000,2.376275958829e+00,1.647691949718e+00
4169860839.843750,2.338518951746e+00,1.735511184326e+00
4170043945.312500,2.340362098050e+00,1.760743641591e+00
4170227050.781250,2.467284313524e+00,1.793564636339e+00
4170410156.250000,2.594332025886e+00,1.728502272841e+00
4170593261.718750,2.721484422241e+00,1.793767283531e+00
4170776367.187500,2.848724383185e+00,1.758892058182e+00
4170959472.656250,2.976037699423e+00,1.952354245933e+00
4171142578.125000,3.057730316379e+00,1.814476979088e+00
4171325683.593750,3.126456568006e+00,1.841499870280e+00
4171508789.062500,3.195195422374e+00,1.920880003742e+00
4171691894.531250,3.263945639930e+00,1.952706331411e+00
4171875000.000000,3.332706082620e+00,1.906561819733e+00
4172058105.468750,3.366006241598e+00,1.977176739165e+00
4172241210.937500,3.323179072366e+00,1.874268151976e+00
4172424316.406250,3.280623422930e+00,1.795380636229e+00
4172607421.875000,3.238349615222e+00,1.644328116247e+00
4172790527.343750,3.196368444270e+00,1.653586465925e+00
4172973632.812500,3.154691200069e+00,1.590345410216e+00
4173156738.281250,3.106308465431e+00,1.368096736245e+00
4173339843.750000,3.056916866166e+00,1.715222289839e+00
4173522949.218750,3.007693426669e+00,1.323832434962e+00
4173706054.687500,2.958646360163e+00,1.435962384720e+00
4173889160.156250,2.909784402232e+00,1.429152937056e+00
4174072265.625000,2.863937837834e+00,1.429130705956e+00
4174255371.093750,2.822538438472e+00,1.395468881318e+00
4174438476.562500,2.781228403837e+00,1.364733041892e+00
4174621582.031250,2.740012156116e+00,1.472951665455e+00
4174804687.500000,2.698894378105e+00,1.387753737817e+00
4174987792.968750,2.657880031721e+00,1.544832383957e+00
4175170898.437500,2.729830125079e+00,1.505846336007e+00
4175354003.906250,2.809891072099e+00,1.392827202499e+00
4175537109.375000,2.889993717934e+00,1.312401985599e+00
4175720214.843750,2.970132638074e+00,1.458922251692e+00
4175903320.312500,3.050302975776e+00,1.329336981337e+00
4176086425.781250,3.119267628082e+00,1.229327921968e+00
4176269531.250000,3.175772618473e+00,1.186849877286e+00
4176452636.718750,3.232406572357e+00,1.251768025421e+00
4176635742.187500,3.289162861989e+00,1.405785249986e+00
4176818847.656250,3.346035295002e+00,1.214611979124e+00
4177001953.125000,3.402705768189e+00,1.457653948949e+00
4177185058.593750,3.430501948928e+00,1.325139574321e+00
4177368164.062500,3.458375798790e+00,1.339258424936e+00
4177551269.531250,3.486325515498e+00,1.465515526438e+00
4177734375.000000,3.514349349092e+00,1.364177598377e+00
4177917480.468750,3.542445600230e+00,1.342262451267e+00
4178100585.937500,3.518297108639e+00,1.290581504560e+00
4178283691.406250,3.451641248839e+00,1.265211687546e+00
4178466796.875000,3.385521163043e+00,1.340192174323e+00
4178649902.343750,3.319967769977e+00,1.157297114624e+00
4178833007.812500,3.255014192534e+00,1.101218719125e+00
4179016113.281250,3.190415222047e+00,1.057266959479e+00
4179199218.750000,3.123425819392e+00,1.050352462568e+00
4179382324.218750,3.056856752822e+00,1.408377945859e+00
4179565429.687500,2.990737672506e+00,1.536883748660e+00
4179748535.156250,2.925100710387e+00,1.307864624109e+00
4179931640.625000,2.859980714572e+00,1.436254956125e+00
4180114746.093750,2.847215388287e+00,1.447245259640e+00
4180297851.562500,2.865645956761e+00,1.369815163004e+00
4180480957.031250,2.884353847798e+00,1.330153118501e+00
4180664062.500000,2.903333664191e+00,1.252435505429e+00
4180847167.968750,2.922580072023e+00,1.304920307156e+00
4181030273.437500,2.961615818911e+00,1.179122455171e+00
4181213378.906250,3.099402071659e+00,1.160703980764e+00
4181396484.375000,3.237275141408e+00,1.247631922711e+00
4181579589.843750,3.375220081911e+00,9.395781494317e-01
4181762695.312500,3.513224279236e+00,9.946118505314e-01
4181945800.781250,3.651277013512e+00,1.085289621586e+00
4182128906.250000,3.738091613534e+00,1.155729358007e+00
4182312011.718750,3.803435276335e+00,1.097717645512e+00
4182495117.187500,3.868872588361e+00,7.174076924132e-01
4182678222.656250,3.934398847530e+00,1.190576289354e+00
4182861328.125000,4.000009653180e+00,1.046181880899e+00
4183044433.593750,4.040717532121e+00,1.108706979901e+00
4183227539.062500,4.003489293337e+00,1.068985204996e+00
4183410644.531250,3.966268190422e+00,1.083256114020e+00
4183593750.000000,3.929054475545e+00,1.105208077484e+00
4183776855.468750,3.891848410420e+00,1.174458869369e+00
4183959960.937500,3.854650266779e+00,9.288141774120e-01
4184143066.406250,3.898018720892e+00,1.100746001819e+00
4184326171.875000,3.964105894650e+00,1.019108377794e+00
4184509277.343750,4.030378137874e+00,1.050190793449e+00
4184692382.812500,4.096826759701e+00,1.066732716499e+00
4184875488.281250,4.163443600305e+00,1.128368113378e+00
4185058593.750000,4.215489857837e+00,1.089238790825e+00
4185241699.218750,4.236352819435e+00,1.150762822157e+00
4185424804.687500,4.257316372715e+00,1.052796008175e+00
4185607910.156250,4.278378993827e+00,9.828916542486e-01
4185791015.625000,4.299539181859e+00,1.180371570415e+00
4185974121.093750,4.320795458625e+00,9.125603738385e-01
4186157226.562500,4.288121553315e+00,1.188512841993e+00
4186340332.031250,4.246562309306e+00,8.743223304065e-01
4186523437.500000,4.205003565313e+00,9.295269246597e-01
4186706542.968750,4.163445519167e+00,8.553965391918e-01
4186889648.437500,4.121888376622e+00,8.750972238542e-01
4187072753.906250,4.077326374990e+00,7.241472621745e-01
4187255859.375000,4.028502172963e+00,8.376439886405e-01
4187438964.843750,3.980114777991e+00,8.329512064926e-01
4187622070.312500,3.932179655901e+00,8.059566943811e-01
4187805175.781250,3.884712881155e+00,8.058928324711e-01
4187988281.250000,3.837731155553e+00,8.915022135876e-01
4188171386.718750,3.906606829291e+00,8.578037081925e-01
4188354492.187500,3.983894994301e+00,8.276639086614e-01
4188537597.656250,4.061680319274e+00,7.646877095485e-01
4188720703.125000,4.139935795595e+00,9.264203643377e-01
4188903808.593750,4.218636253908e+00,7.625536423137e-01
4189086914.062500,4.260969800618e+00,8.444773202123e-01
4189270019.531250,4.262900380461e+00,8.178468133027e-01
4189453125.000000,4.265108111768e+00,7.545825224934e-01
4189636230.468750,4.267592554792e+00,6.947106013293e-01
4189819335.937500,4.270353216957e+00,7.114179068400e-01
4190002441.406250,4.274852631934e+00,6.525436932978e-01
4190185546.875000,4.388239352838e+00,6.656951935606e-01
4190368652.343750,4.502534058827e+00,6.281480580274e-01
4190551757.812500,4.617672015924e+00,6.777073949551e-01
4190734863.281250,4.733594308188e+00,8.212257349929e-01
4190917968.750000,4.850247246347e+00,8.136605741471e-01
