subcarrier_index,fft_bin,freq_hz,reference_i,reference_q,after_h1_equalized_i,after_h1_equalized_q,after_float_plan_c_equalized_i,after_float_plan_c_equalized_q
4393,23781,4354431152.343750,1.952126652190e+02,-3.904253304380e+01,1.935918253108e+02,-4.044212974168e+01,1.959983116643e+02,-4.031294203360e+01
4394,23782,4354614257.812500,-2.732977313066e+02,1.952126652190e+02,-2.697066889288e+02,1.963401474630e+02,-2.737078538337e+02,1.978423188452e+02
4395,23783,4354797363.281250,3.904253304380e+01,2.732977313066e+02,4.134296611238e+01,2.710465068903e+02,4.100532563005e+01,2.744270074329e+02
4396,23784,4354980468.750000,1.952126652190e+02,-3.904253304380e+01,1.934536832757e+02,-4.069207825595e+01,1.960017369143e+02,-4.051893769494e+01
4397,23785,4355163574.218750,1.952126652190e+02,1.171275991314e+02,1.947564757917e+02,1.146405210787e+02,1.968170048183e+02,1.166633192152e+02
4398,23786,4355346679.687500,1.952126652190e+02,1.952126652190e+02,1.950019667357e+02,1.924325140682e+02,1.967505719333e+02,1.955796797850e+02
4399,23787,4355529785.156250,1.171275991314e+02,-3.904253304380e+01,1.160038888409e+02,-3.929610003084e+01,1.175862198303e+02,-3.931624054627e+01
4400,23788,4355712890.625000,2.732977313066e+02,-2.732977313066e+02,2.701860111457e+02,-2.718657668965e+02,2.745421158434e+02,-2.743855336573e+02
4401,23789,4355895996.093750,-3.904253304380e+01,-1.171275991314e+02,-3.885977997168e+01,-1.160636422540e+02,-3.893679244761e+01,-1.176527387844e+02
4402,23790,4356079101.562500,2.732977313066e+02,-1.171275991314e+02,2.708448401102e+02,-1.162507873752e+02,2.747034847708e+02,-1.167010570172e+02
4403,23791,4356262207.031250,-2.732977313066e+02,-1.952126652190e+02,-2.711655939210e+02,-1.932635113560e+02,-2.738839350168e+02,-1.967634186641e+02
4404,23792,4356445312.500000,-1.952126652190e+02,-3.904253304380e+01,-1.936452778770e+02,-3.841919506343e+01,-1.959376073028e+02,-3.970528425232e+01
4405,23793,4356628417.968750,-2.732977313066e+02,3.904253304380e+01,-2.709969803968e+02,3.927720435263e+01,-2.746763512658e+02,3.873287771129e+01
4406,23794,4356811523.437500,1.952126652190e+02,3.904253304380e+01,1.937636334947e+02,3.824230820778e+01,1.960168799229e+02,3.950748324992e+01
4407,23795,4356994628.906250,3.904253304380e+01,1.952126652190e+02,3.932832827196e+01,1.935878436686e+02,3.901486474209e+01,1.962848850380e+02
4408,23796,4357177734.375000,1.171275991314e+02,-2.732977313066e+02,1.152701513033e+02,-2.714265497338e+02,1.179072170676e+02,-2.745700751855e+02
4409,23797,4357360839.843750,-3.904253304380e+01,1.171275991314e+02,-3.828823684897e+01,1.162350274296e+02,-3.925666592822e+01,1.175685664270e+02
4410,23798,4357543945.312500,-1.171275991314e+02,2.732977313066e+02,-1.150074641050e+02,2.711862383511e+02,-1.177630388860e+02,2.743782553183e+02
4411,23799,4357727050.781250,2.732977313066e+02,1.952126652190e+02,2.713785775418e+02,1.921896953676e+02,2.741466132548e+02,1.958583515629e+02
4412,23800,4357910156.250000,-2.732977313066e+02,-3.904253304380e+01,-2.706139432879e+02,-3.747417605420e+01,-2.741014913392e+02,-3.919625386942e+01
4413,23801,4358093261.718750,1.171275991314e+02,1.952126652190e+02,1.167073381191e+02,1.927249717294e+02,1.173500960465e+02,1.958951307620e+02
4414,23802,4358276367.187500,2.732977313066e+02,-3.904253304380e+01,2.705459587706e+02,-3.959464358327e+01,2.745118262467e+02,-3.892372558013e+01
4415,23803,4358459472.656250,-1.171275991314e+02,-1.952126652190e+02,-1.166256948403e+02,-1.931643437101e+02,-1.173004310390e+02,-1.963882276817e+02
4416,23804,4358642578.125000,-1.171275991314e+02,-2.732977313066e+02,-1.167474765882e+02,-2.708354813537e+02,-1.170408499850e+02,-2.751964095312e+02
4417,23805,4358825683.593750,-2.732977313066e+02,-1.171275991314e+02,-2.714485632831e+02,-1.158711048373e+02,-2.747807046170e+02,-1.189095822021e+02
4418,23806,4359008789.062500,-3.904253304380e+01,-1.171275991314e+02,-3.887461601018e+01,-1.163117598142e+02,-3.875468655905e+01,-1.181672049919e+02
4419,23807,4359191894.531250,-3.904253304380e+01,-1.952126652190e+02,-3.887178713408e+01,-1.938165136286e+02,-3.838223201220e+01,-1.966630771251e+02
4420,23808,4359375000.000000,-3.904253304380e+01,2.732977313066e+02,-3.868029598845e+01,2.712882298680e+02,-4.060084382625e+01,2.749198644337e+02
4421,23809,4359558105.468750,3.904253304380e+01,3.904253304380e+01,3.874062938376e+01,3.874024710248e+01,3.905271678933e+01,3.954166155056e+01
4422,23810,4359741210.937500,-1.171275991314e+02,-1.171275991314e+02,-1.161503458898e+02,-1.162111478982e+02,-1.172174804268e+02,-1.184858570494e+02
4423,23811,4359924316.406250,-1.171275991314e+02,1.952126652190e+02,-1.162424271384e+02,1.935055975449e+02,-1.189906500879e+02,1.955922623550e+02
4424,23812,4360107421.875000,1.952126652190e+02,-3.904253304380e+01,1.935646479718e+02,-3.870143360208e+01,1.966013980987e+02,-3.816066544996e+01
4425,23813,4360290527.343750,-3.904253304380e+01,1.952126652190e+02,-3.853965316817e+01,1.936384040080e+02,-4.021224631667e+01,1.962944128603e+02
4426,23814,4360473632.812500,-3.904253304380e+01,-3.904253304380e+01,-3.880291732526e+01,-3.865382759485e+01,-3.915104693080e+01,-3.946365346714e+01
4427,23815,4360656738.281250,3.904253304380e+01,1.171275991314e+02,3.907509681691e+01,1.160958273574e+02,3.898881580095e+01,1.180156434761e+02
4428,23816,4360839843.750000,-1.171275991314e+02,3.904253304380e+01,-1.160809522430e+02,3.919819559739e+01,-1.179390817211e+02,3.912346364917e+01
4429,23817,4361022949.218750,3.904253304380e+01,3.904253304380e+01,3.893520863293e+01,3.856560838504e+01,3.923936785825e+01,3.934903605073e+01
4430,23818,4361206054.687500,-1.171275991314e+02,-1.952126652190e+02,-1.171554418593e+02,-1.931807956887e+02,-1.177687906066e+02,-1.967908807627e+02
4431,23819,4361389160.156250,3.904253304380e+01,3.904253304380e+01,3.892391669449e+01,3.856000783261e+01,3.927245824053e+01,3.935114442084e+01
4432,23820,4361572265.625000,-3.904253304380e+01,-1.952126652190e+02,-3.964039927998e+01,-1.935081632689e+02,-3.914276494280e+01,-1.967018255158e+02
4433,23821,4361755371.093750,-1.952126652190e+02,-2.732977313066e+02,-1.949213487808e+02,-2.702390608540e+02,-1.962089230854e+02,-2.755216243828e+02
4434,23822,4361938476.562500,-3.904253304380e+01,2.732977313066e+02,-3.748547519645e+01,2.712827357131e+02,-3.978092413480e+01,2.750318069109e+02
4435,23823,4362121582.031250,1.952126652190e+02,1.952126652190e+02,1.945899784474e+02,1.925734895256e+02,1.962469910796e+02,1.967866599549e+02
4436,23824,4362304687.500000,-1.171275991314e+02,3.904253304380e+01,-1.158584485734e+02,3.941423703563e+01,-1.178572818611e+02,3.922583484891e+01
4437,23825,4362487792.968750,2.732977313066e+02,-1.952126652190e+02,2.693948905045e+02,-1.953338688412e+02,2.748460560064e+02,-1.965931161069e+02
4438,23826,4362670898.437500,-3.904253304380e+01,3.904253304380e+01,-3.835219442005e+01,3.897595862072e+01,-3.925532273737e+01,3.930374151219e+01
4439,23827,4362854003.906250,1.171275991314e+02,-1.171275991314e+02,1.148940685829e+02,-1.169854317026e+02,1.174672821252e+02,-1.180257823859e+02
4440,23828,4363037109.375000,-2.732977313066e+02,3.904253304380e+01,-2.700880992007e+02,4.122520031063e+01,-2.745465412369e+02,3.992857383283e+01
4441,23829,4363220214.843750,-2.732977313066e+02,-3.904253304380e+01,-2.709338927110e+02,-3.634634682323e+01,-2.749341299106e+02,-3.883538075723e+01
4442,23830,4363403320.312500,1.171275991314e+02,3.904253304380e+01,1.163259661915e+02,3.780675519850e+01,1.178807039791e+02,3.925072741221e+01
4443,23831,4363586425.781250,2.732977313066e+02,1.952126652190e+02,2.721490694042e+02,1.917397323834e+02,2.750778090305e+02,1.967435601104e+02
4444,23832,4363769531.250000,1.952126652190e+02,-3.904253304380e+01,1.933884474753e+02,-3.977595191065e+01,1.967459175635e+02,-3.901484802445e+01
4445,23833,4363952636.718750,-3.904253304380e+01,2.732977313066e+02,-3.754039655300e+01,2.713556701014e+02,-4.017024264352e+01,2.754728228856e+02
4446,23834,4364135742.187500,-1.171275991314e+02,-2.732977313066e+02,-1.175653229991e+02,-2.706717217197e+02,-1.173853545973e+02,-2.759074182081e+02
4447,23835,4364318847.656250,-1.952126652190e+02,-1.171275991314e+02,-1.944337837316e+02,-1.151252397528e+02,-1.968022560772e+02,-1.184373479752e+02
4448,23836,4364501953.125000,2.732977313066e+02,-2.732977313066e+02,2.694406382339e+02,-2.731202411245e+02,2.760262582362e+02,-2.754649852477e+02
4449,23837,4364685058.593750,-2.732977313066e+02,3.904253304380e+01,-2.710015169000e+02,4.085681521667e+01,-2.756487737087e+02,3.943539754862e+01
4450,23838,4364868164.062500,-2.732977313066e+02,-1.952126652190e+02,-2.730073170712e+02,-1.914423930199e+02,-2.759953911644e+02,-1.966501317584e+02
4451,23839,4365051269.531250,-2.732977313066e+02,3.904253304380e+01,-2.709647852574e+02,4.129379444177e+01,-2.756589567375e+02,3.984157595694e+01
4452,23840,4365234375.000000,3.904253304380e+01,-1.171275991314e+02,3.769056703561e+01,-1.166220085072e+02,3.925344013395e+01,-1.181931033251e+02
4453,23841,4365417480.468750,-2.732977313066e+02,-3.904253304380e+01,-2.716008282625e+02,-3.631277677182e+01,-2.756551862596e+02,-3.907013757577e+01
4454,23842,4365600585.937500,-2.732977313066e+02,-3.904253304380e+01,-2.715570044915e+02,-3.635509529605e+01,-2.758117295288e+02,-3.908180208950e+01
4455,23843,4365783691.406250,1.952126652190e+02,3.904253304380e+01,1.940335894530e+02,3.706665471480e+01,1.970041647642e+02,3.925118391736e+01
4456,23844,4365966796.875000,-1.952126652190e+02,2.732977313066e+02,-1.913776939842e+02,2.727806581484e+02,-1.968957310873e+02,2.757365103711e+02
4457,23845,4366149902.343750,-1.171275991314e+02,2.732977313066e+02,-1.138584636950e+02,2.721502350750e+02,-1.180188740952e+02,2.757469611799e+02
4458,23846,4366333007.812500,3.904253304380e+01,1.171275991314e+02,3.977377478767e+01,1.158642936219e+02,3.951758923985e+01,1.181354345960e+02
4459,23847,4366516113.281250,-2.732977313066e+02,3.904253304380e+01,-2.708124460924e+02,4.123184606576e+01,-2.757702056202e+02,3.955395764282e+01
4460,23848,4366699218.750000,2.732977313066e+02,-1.952126652190e+02,2.693470476629e+02,-1.962674702060e+02,2.756563503475e+02,-1.971850435119e+02
4461,23849,4366882324.218750,1.952126652190e+02,-1.171275991314e+02,1.925773163306e+02,-1.181115217957e+02,1.969884315441e+02,-1.184306592699e+02
4462,23850,4367065429.687500,1.171275991314e+02,-1.952126652190e+02,1.143193447786e+02,-1.948594428142e+02,1.179820929040e+02,-1.972086156341e+02
4463,23851,4367248535.156250,-1.952126652190e+02,-1.952126652190e+02,-1.955914331638e+02,-1.918339647778e+02,-1.972420491179e+02,-1.968410232547e+02
4464,23852,4367431640.625000,3.904253304380e+01,-1.952126652190e+02,3.689386786564e+01,-1.940810679455e+02,3.920225505953e+01,-1.970678682311e+02
4465,23853,4367614746.093750,1.952126652190e+02,-3.904253304380e+01,1.933464514407e+02,-4.056009864948e+01,1.971014499069e+02,-3.951081233874e+01
4466,23854,4367797851.562500,-3.904253304380e+01,-2.732977313066e+02,-4.124461465602e+01,-2.708346922547e+02,-3.945635107943e+01,-2.759345992117e+02
4467,23855,4367980957.031250,-1.952126652190e+02,3.904253304380e+01,-1.933559313949e+02,4.049892134451e+01,-1.971119280221e+02,3.950070673869e+01
4468,23856,4368164062.500000,1.952126652190e+02,3.904253304380e+01,1.939923091785e+02,3.707846758119e+01,1.969467698887e+02,3.946877129247e+01
4469,23857,4368347167.968750,2.732977313066e+02,-2.732977313066e+02,2.688960902546e+02,-2.732131164103e+02,2.762393547154e+02,-2.754091510561e+02
4470,23858,4368530273.437500,1.952126652190e+02,-3.904253304380e+01,1.932732942529e+02,-4.014166016226e+01,1.971534235754e+02,-3.899038878204e+01
4471,23859,4368713378.906250,-1.171275991314e+02,2.732977313066e+02,-1.142597745228e+02,2.717019523479e+02,-1.188953986530e+02,2.754477336083e+02
4472,23860,4368896484.375000,2.732977313066e+02,2.732977313066e+02,2.725278182564e+02,2.691509753758e+02,2.748482993530e+02,2.765330422279e+02
4473,23861,4369079589.843750,1.952126652190e+02,-1.952126652190e+02,1.923473502503e+02,-1.945674041838e+02,1.975981202518e+02,-1.961159625436e+02
4474,23862,4369262695.312500,-1.171275991314e+02,1.171275991314e+02,-1.154946526443e+02,1.167361627354e+02,-1.187287892728e+02,1.177178958292e+02
4475,23863,4369445800.781250,2.732977313066e+02,-3.904253304380e+01,2.708397126213e+02,-4.006153489745e+01,2.761043729286e+02,-3.803610049773e+01
4476,23864,4369628906.250000,-1.952126652190e+02,2.732977313066e+02,-1.924252099624e+02,2.720106352436e+02,-1.986201329162e+02,2.749673637902e+02
4477,23865,4369812011.718750,2.732977313066e+02,-1.171275991314e+02,2.707377938522e+02,-1.173693981687e+02,2.769097594488e+02,-1.167309872057e+02
4478,23866,4369995117.187500,-1.171275991314e+02,-1.171275991314e+02,-1.167185468567e+02,-1.158397659316e+02,-1.176662334336e+02,-1.191825646932e+02
4479,23867,4370178222.656250,-2.732977313066e+02,1.952126652190e+02,-2.703901151841e+02,1.950885050891e+02,-2.772660200956e+02,1.958482181324e+02
4480,23868,4370361328.125000,-1.171275991314e+02,-1.171275991314e+02,-1.169474319908e+02,-1.156008602010e+02,-1.179565871704e+02,-1.189437705691e+02
4481,23869,4370544433.593750,3.904253304380e+01,3.904253304380e+01,3.902109726321e+01,3.849281799753e+01,3.936058951558e+01,3.961301828483e+01
4482,23870,4370727539.062500,-1.952126652190e+02,2.732977313066e+02,-1.916521889428e+02,2.728100242974e+02,-1.981582504178e+02,2.757225717172e+02
4483,23871,4370910644.531250,-2.732977313066e+02,-2.732977313066e+02,-2.736874632071e+02,-2.688776849156e+02,-2.758300790631e+02,-2.766686821773e+02
4484,23872,4371093750.000000,-2.732977313066e+02,-1.952126652190e+02,-2.730461141970e+02,-1.912728258446e+02,-2.760354752191e+02,-1.976728511169e+02
4485,23873,4371276855.468750,-1.171275991314e+02,-1.952126652190e+02,-1.179562239398e+02,-1.927229571270e+02,-1.180571001493e+02,-1.974451455496e+02
4486,23874,4371459960.937500,-2.732977313066e+02,-2.732977313066e+02,-2.735171950136e+02,-2.689337445188e+02,-2.755835625471e+02,-2.769326747155e+02
4487,23875,4371643066.406250,-3.904253304380e+01,1.171275991314e+02,-3.780374022747e+01,1.165436623991e+02,-3.973909512834e+01,1.181599786394e+02
4488,23876,4371826171.875000,1.952126652190e+02,1.171275991314e+02,1.945995270096e+02,1.147258275768e+02,1.969653722239e+02,1.189669233701e+02
4489,23877,4372009277.343750,-2.732977313066e+02,2.732977313066e+02,-2.691646346481e+02,2.731706830817e+02,-2.773028319028e+02,2.752934689237e+02
4490,23878,4372192382.812500,1.952126652190e+02,1.952126652190e+02,1.952345348568e+02,1.922804144054e+02,1.967287845329e+02,1.980565188728e+02
4491,23879,4372375488.281250,-3.904253304380e+01,-1.952126652190e+02,-4.028817096682e+01,-1.935190692126e+02,-3.882348186903e+01,-1.975884537553e+02
4492,23880,4372558593.750000,-1.952126652190e+02,-3.904253304380e+01,-1.942039831919e+02,-3.720819232574e+01,-1.975068515482e+02,-4.017141334360e+01
4493,23881,4372741699.218750,1.952126652190e+02,1.171275991314e+02,1.949260181500e+02,1.147575315555e+02,1.974010879065e+02,1.192035901232e+02
4494,23882,4372924804.687500,2.732977313066e+02,-1.952126652190e+02,2.699688424239e+02,-1.963502874821e+02,2.774384669642e+02,-1.968314534666e+02
4495,23883,4373107910.156250,2.732977313066e+02,1.952126652190e+02,2.734282602267e+02,1.916213463887e+02,2.763412974797e+02,1.984783441204e+02
4496,23884,4373291015.625000,1.952126652190e+02,1.171275991314e+02,1.951880570574e+02,1.146021654143e+02,1.973596434721e+02,1.191392300787e+02
4497,23885,4373474121.093750,-2.732977313066e+02,1.952126652190e+02,-2.697900156576e+02,1.968289258914e+02,-2.772791410408e+02,1.974281423630e+02
4498,23886,4373657226.562500,-1.952126652190e+02,-2.732977313066e+02,-1.969929049836e+02,-2.697134405418e+02,-1.975090622564e+02,-2.771443005943e+02
4499,23887,4373840332.031250,-1.171275991314e+02,-1.171275991314e+02,-1.177765878679e+02,-1.151889523443e+02,-1.186726488442e+02,-1.188768430947e+02
4500,23888,4374023437.500000,1.171275991314e+02,-1.171275991314e+02,1.151441755815e+02,-1.178330912695e+02,1.187339603104e+02,-1.186854043585e+02
4501,23889,4374206542.968750,3.904253304380e+01,-1.171275991314e+02,3.750165875950e+01,-1.168955286599e+02,3.969970438582e+01,-1.186966062291e+02
4502,23890,4374389648.437500,-2.732977313066e+02,3.904253304380e+01,-2.712267535542e+02,4.181784223013e+01,-2.770954009886e+02,3.929221016951e+01
4503,23891,4374572753.906250,-1.171275991314e+02,-2.732977313066e+02,-1.193382622144e+02,-2.703190202998e+02,-1.182888788486e+02,-2.769455861570e+02
4504,23892,4374755859.375000,-1.952126652190e+02,3.904253304380e+01,-1.935214654838e+02,4.084561663294e+01,-1.977538649477e+02,3.914924209565e+01
4505,23893,4374938964.843750,-2.732977313066e+02,1.952126652190e+02,-2.694178846096e+02,1.966986246342e+02,-2.771322489914e+02,1.970892836213e+02
4506,23894,4375122070.312500,3.904253304380e+01,-3.904253304380e+01,3.838334598880e+01,-3.916954758060e+01,3.951545828681e+01,-3.951806955803e+01
4507,23895,4375305175.781250,1.171275991314e+02,-2.732977313066e+02,1.136652931037e+02,-2.726278048255e+02,1.192630269639e+02,-2.765560272523e+02
4508,23896,4375488281.250000,1.171275991314e+02,1.171275991314e+02,1.174861895326e+02,1.152462552691e+02,1.183650741261e+02,1.189707045970e+02
4509,23897,4375671386.718750,3.904253304380e+01,2.732977313066e+02,4.133888335440e+01,2.712007596960e+02,3.872763268410e+01,2.769852578020e+02
4510,23898,4375854492.187500,1.952126652190e+02,-1.952126652190e+02,1.922374663899e+02,-1.957727808582e+02,1.985014708173e+02,-1.970536283553e+02
4511,23899,4376037597.656250,1.952126652190e+02,-1.952126652190e+02,1.923314492381e+02,-1.957533858927e+02,1.986424226495e+02,-1.971250029696e+02
4512,23900,4376220703.125000,3.904253304380e+01,-1.952126652190e+02,3.719462659262e+01,-1.944305232616e+02,4.042339395638e+01,-1.977524709814e+02
4513,23901,4376403808.593750,2.732977313066e+02,-1.171275991314e+02,2.709101414684e+02,-1.186593612544e+02,2.778486984176e+02,-1.174675716034e+02
4514,23902,4376586914.062500,3.904253304380e+01,-1.952126652190e+02,3.738899153108e+01,-1.945222038919e+02,4.072497120473e+01,-1.977948564684e+02
4515,23903,4376770019.531250,1.171275991314e+02,3.904253304380e+01,1.168505795687e+02,3.803522558121e+01,1.186752125887e+02,4.037571059189e+01
4516,23904,4376953125.000000,3.904253304380e+01,1.952126652190e+02,4.015891658028e+01,1.940986189096e+02,3.827969585958e+01,1.983666307217e+02
4517,23905,4377136230.468750,1.952126652190e+02,3.904253304380e+01,1.945605287322e+02,3.757893944488e+01,1.978346981635e+02,4.096376025911e+01
4518,23906,4377319335.937500,1.952126652190e+02,-3.904253304380e+01,1.939520390938e+02,-4.014580100511e+01,1.984489245224e+02,-3.832818829552e+01
4519,23907,4377502441.406250,3.904253304380e+01,1.171275991314e+02,3.961901446511e+01,1.162078153878e+02,3.881455836783e+01,1.190863902306e+02
4520,23908,4377685546.875000,3.904253304380e+01,1.952126652190e+02,4.015189797898e+01,1.937605777253e+02,3.820671034519e+01,1.980668140142e+02
4521,23909,4377868652.343750,1.952126652190e+02,-3.904253304380e+01,1.936648497324e+02,-4.015491474267e+01,1.980132400840e+02,-3.828129575397e+01
